Date, SH603936.Open, SH603936.High, SH603936.Low, SH603936.Close, SH603936.Volume, SH603936.Adjusted
2015/12/09,11.61,11.61,11.61,11.61,22600,11.61
2015/12/10,12.77,12.77,12.77,12.77,6000,12.77
2015/12/11,14.05,14.05,14.05,14.05,9315,14.05
2015/12/14,15.46,15.46,15.46,15.46,13700,15.46
2015/12/15,17.01,17.01,17.01,17.01,10700,17.01
2015/12/16,18.71,18.71,18.71,18.71,36200,18.71
2015/12/17,20.58,20.58,20.58,20.58,47100,20.58
2015/12/18,22.64,22.64,22.64,22.64,36300,22.64
2015/12/21,24.90,24.90,24.90,24.90,102200,24.90
2015/12/22,27.39,27.39,27.39,27.39,97200,27.39
2015/12/23,30.13,30.13,30.13,30.13,214500,30.13
2015/12/24,33.14,33.14,33.14,33.14,274216,33.14
2015/12/25,36.45,36.45,36.45,36.45,174633,36.45
2015/12/28,40.10,40.10,40.10,40.10,384552,40.10
2015/12/29,44.11,44.11,44.11,44.11,306317,44.11
2015/12/30,48.52,48.52,48.52,48.52,374261,48.52
2015/12/31,53.37,53.37,46.01,51.28,30219174,51.03
2016/01/04,47.57,56.41,47.57,52.65,23532990,52.97
2016/01/05,49.90,57.92,49.90,57.92,22737468,56.24
2016/01/06,61.00,63.71,60.01,63.71,6706135,62.70
2016/01/07,70.00,70.08,65.03,66.35,15493498,69.35
2016/01/08,69.68,72.99,60.51,67.19,30486036,68.37
2016/01/11,60.47,60.47,60.47,60.47,2664600,60.47
2016/01/12,54.42,58.00,54.42,54.42,19928005,55.08
2016/01/13,53.39,53.39,48.98,48.98,20057016,50.28
2016/01/14,46.32,50.99,46.31,49.34,15550725,48.83
2016/01/15,48.66,49.16,44.41,44.41,13612785,45.54
2016/01/18,40.48,44.90,40.11,41.92,15056373,42.10
2016/01/19,42.90,46.11,42.35,46.11,18173443,45.30
2016/01/20,46.00,46.33,41.90,42.96,18360423,44.33
2016/01/21,42.50,42.88,38.66,38.66,12797057,40.63
2016/01/22,39.55,42.53,38.70,42.53,16952545,41.56
2016/01/25,43.80,44.44,41.50,43.40,17792252,42.97
2016/01/26,41.70,42.12,39.06,39.06,13476753,39.86
2016/01/27,39.40,42.29,37.81,41.21,14864457,40.09
2016/01/28,39.65,39.98,37.09,37.18,12187047,38.26
2016/01/29,36.98,39.60,36.63,38.34,10916463,38.53
2016/02/01,37.93,39.39,36.51,37.97,8633846,38.13
2016/02/02,37.98,40.25,37.80,39.33,9792072,39.27
2016/02/03,38.22,39.05,37.40,38.76,7044439,38.20
2016/02/04,38.70,42.64,38.70,42.64,8778795,41.88
2016/02/05,43.40,43.40,40.02,40.42,11429437,41.47
2016/02/15,37.31,39.96,37.31,39.24,6396350,38.53
2016/02/16,39.67,41.63,39.30,40.94,8692696,40.82
2016/02/17,40.97,45.03,40.17,43.84,15821723,43.61
2016/02/18,43.83,45.72,42.45,44.39,15285199,43.90
2016/02/19,43.50,44.70,43.01,43.89,8757367,43.77
2016/02/22,44.83,47.50,44.36,45.97,11218226,45.68
2016/02/23,45.58,47.23,45.11,46.66,10824438,46.01
2016/02/24,45.90,46.07,42.50,43.73,10946430,44.17
2016/02/25,43.40,43.40,39.36,39.36,8171985,40.86
2016/02/26,39.01,39.68,36.81,37.74,7056562,38.17
2016/02/29,37.08,37.49,33.97,33.97,5298927,34.48
2016/03/01,33.51,35.50,32.00,34.64,7136692,33.86
2016/03/02,34.00,36.26,33.80,36.11,7255241,35.32
2016/03/03,35.80,37.60,35.02,35.09,7746915,36.34
2016/03/04,34.21,36.01,32.03,32.24,6964784,33.69
2016/03/07,33.00,34.37,32.53,33.47,4937769,33.38
2016/03/08,33.04,33.40,30.80,33.10,5269930,32.29
2016/03/09,32.05,35.71,32.00,34.00,7984371,33.82
2016/03/10,33.45,34.80,33.00,33.41,5924087,33.89
2016/03/11,32.25,33.87,31.51,33.33,4388864,33.02
2016/03/14,34.27,35.50,33.90,34.65,6949540,34.80
2016/03/15,34.18,34.89,33.55,33.61,4937735,34.16
2016/03/16,34.43,34.88,33.07,33.58,5374214,34.07
2016/03/17,33.80,35.16,33.02,34.99,8537188,34.39
2016/03/18,35.20,37.58,34.90,37.34,10267751,36.32
2016/03/21,37.80,38.50,37.00,38.31,9331959,37.77
2016/03/22,37.50,39.00,37.22,38.03,8309060,38.32
2016/03/23,37.70,39.75,37.36,39.03,8566624,38.53
2016/03/24,38.10,38.98,37.38,37.44,7113101,38.08
2016/03/25,37.01,37.60,36.10,36.87,5207602,36.80
2016/03/28,37.06,37.76,36.10,36.22,4753430,37.10
2016/03/29,36.22,36.37,33.81,34.39,6009942,34.79
2016/03/30,34.99,35.97,34.52,35.92,5341932,35.23
2016/03/31,36.01,36.93,35.85,36.08,5268202,36.32
2016/04/01,35.50,35.87,34.76,35.18,4245190,35.10
2016/04/05,35.50,37.43,35.18,37.37,6453926,36.36
2016/04/06,37.00,37.20,36.33,36.94,5964131,36.84
2016/04/07,37.21,38.28,36.52,36.76,8307677,37.35
2016/04/08,36.01,36.20,35.00,35.90,5455211,35.59
2016/04/11,35.98,37.89,35.98,37.68,7504251,37.28
2016/04/12,37.66,38.72,37.30,37.94,9720014,38.03
2016/04/13,38.06,40.96,37.70,39.99,11991667,39.11
2016/04/14,39.94,43.68,39.29,42.72,13836354,41.00
2016/04/15,42.00,42.98,41.00,41.19,10058031,41.72
2016/04/18,40.95,40.95,39.00,39.07,6577420,39.46
2016/04/19,39.56,40.18,38.89,39.66,5528970,39.55
2016/04/20,39.99,40.01,35.70,36.23,8509891,37.43
2016/04/21,35.90,36.76,34.65,34.89,5454595,35.90
2016/04/22,34.50,35.99,34.35,35.96,4311561,35.21
2016/04/25,35.60,35.70,34.52,35.64,3304726,35.20
2016/04/26,35.22,36.20,35.22,36.19,3742920,35.77
2016/04/27,36.15,36.82,35.68,36.41,4517098,36.34
2016/04/28,35.70,35.88,34.45,35.39,5740853,35.09
